10335635	1	21	1	0	4	13	1	-1	16	174	726	59	16	328	-1	1	2015	0	-1	3	121
10361901	1	-1	1	0	9	20	0	-1	10	98	153	414	3	156	-1	4	2013	3	-1	6	-1
10410139	2	19	1	0	2	0	24	-1	17	0	7	52	0	132	-1	1	2015	2	-1	-1	-1
10536737	2	-1	0	0	4	0	0	-1	24	2	8	0	2	254	-1	13	2015	5	-1	-1	-1
10641948	2	-1	0	13	5	10	2	-1	12	389	4	6	0	173	-1	2	2015	4	-1	30	31
10745801	1	-1	1	34	8	218	0	-1	1	1380	373	43	6	143	-1	0	0	1	-1	-1	-1
11006041	2	20	6	57	2	321	130	-1	27	1634	1325	40	13	497	-1	2	2015	0	-1	31	597
11196677	2	-1	-1	0	3	80	0	-1	22	1508	206	967	2	737	-1	11	0	1	-1	-1	184
11363295	2	-1	0	0	0	0	0	-1	19	509	1	8	0	75	-1	11	2015	2	-1	-1	-1
11428645	2	20	1	10	3	20	3	-1	18	318	484	20	12	169	-1	0	2015	0	-1	5	75
11828839	1	-1	0	0	8	118	0	-1	59	231	181	86	2	483	-1	7	2015	1	-1	-1	145
11837213	1	-1	1	0	25	73	2	-1	2	190	1952	123	15	623	-1	2	0	1	-1	70	72
11903304	1	-1	0	2	8	41	17	-1	32	437	678	142	9	196	-1	2	0	1	-1	22	-1
12006660	1	-1	7	27	8	939	22	-1	14	0	599	235	8	428	-1	1	0	2	-1	-1	-1
12320712	1	19	0	118	5	57	80	-1	9	1636	642	805	4	707	-1	6	0	0	-1	-1	-1
12323150	1	21	0	0	3	81	3	-1	20	0	2864	149	32	599	-1	5	2015	1	-1	33	321
12528329	2	20	1	0	5	78	11	-1	7	305	243	25	5	284	-1	7	2015	1	-1	13	-1
12788762	1	20	1	9	21	13	1	-1	32	208	180	33	9	210	-1	3	2015	3	-1	33	68
12867893	2	-1	0	0	10	6	0	-1	7	787	3	32	1	101	-1	0	2015	-1	-1	-1	-1
12899759	1	19	0	0	8	7	2	-1	1	40	423	22	13	205	-1	2	0	2	-1	20	103
12960700	1	22	1	0	7	18	0	-1	9	318	335	23	7	183	-1	4	2013	4	-1	14	58
13487524	2	21	2	24	2	468	2	-1	19	931	781	21	11	239	-1	6	2015	2	-1	19	-1
13829607	2	-1	0	37	6	1871	8	-1	2	391	496	39	18	878	-1	4	2015	1	-1	-1	-1
13909730	1	23	1	0	6	48	2	-1	5	0	548	47	8	217	-1	0	2013	1	-1	42	-1
15133608	2	20	5	0	0	7	28	-1	22	0	10	2	1	90	-1	0	2015	1	-1	-1	-1
15723795	2	-1	1	5	14	151	5	-1	3	421	642	103	11	697	-1	1	2015	1	-1	0	279
15728483	2	-1	0	3	6	0	0	-1	12	0	8	1	0	137	-1	4	0	3	-1	0	19
15860419	2	21	2	6	11	1240	4	-1	5	0	351	165	5	205	-1	3	2014	1	-1	-1	-1
15890184	2	-1	0	6	10	34	3	-1	7	0	161	157	6	262	-1	2	0	0	-1	2	63
16665467	2	21	1	0	0	0	0	-1	12	0	4	19	0	120	-1	2	2016	1	-1	1	-1
16803892	2	20	0	0	3	22	2	-1	22	183	32	128	0	369	-1	16	2015	2	-1	9	98
16834256	2	-1	0	0	6	90	0	-1	7	329	176	110	8	402	-1	58	0	4	-1	43	-1
17240142	2	-1	1	22	4	43	1	-1	20	166	14	21	3	445	-1	3	2015	3	-1	23	98
17840247	2	-1	4	0	5	74	4	-1	10	869	218	37	1	363	-1	6	2015	3	-1	-1	-1
18015119	2	-1	1	0	8	2	0	-1	11	597	54	60	2	127	-1	1	0	3	-1	-1	32
18208028	2	20	0	9	5	487	38	-1	0	2156	832	193	5	456	-1	2	2014	0	-1	27	-1
18744173	1	-1	0	26	8	8	1	-1	23	545	144	21	3	197	-1	3	2015	2	-1	23	-1
19665117	1	-1	1	0	16	221	1	-1	14	2379	29	57	2	281	-1	13	0	3	-1	29	183
20031081	1	21	7	0	6	246	3	-1	19	359	1343	619	19	264	-1	2	2015	0	-1	42	107
20115156	2	20	0	4	5	140	0	-1	19	587	56	217	1	294	-1	1	0	3	-1	27	90
20346985	2	-1	0	0	5	161	10	-1	18	774	182	51	9	181	-1	3	0	1	-1	-1	-1
20878349	2	23	1	103	7	26	6	-1	11	738	451	30	13	272	-1	1	2012	2	-1	52	156
20955264	1	20	1	0	8	21	6	-1	10	67	201	119	7	111	-1	3	0	1	-1	4	24
21753980	2	22	0	1	12	1	0	-1	21	124	25	3268	1	129	-1	11	0	3	-1	0	19
22077147	2	20	1	0	7	128	0	-1	29	593	105	54	4	145	-1	2	2015	1	-1	0	72
22335947	2	20	0	0	6	9	0	-1	14	96	25	6	3	62	-1	0	2015	2	-1	4	25
22865842	1	20	0	25	8	68	5	-1	5	324	109	28	2	222	-1	6	2015	5	-1	70	25
22867224	2	22	2	41	3	1085	5	-1	28	982	431	57	6	339	-1	0	2014	0	-1	56	372
23185216	2	19	7	2	4	61	3	-1	13	260	146	17	2	175	-1	2	2018	3	-1	4	34
23781096	2	21	0	0	7	3	0	-1	2	181	71	7	5	52	-1	3	2015	5	-1	0	18
24970539	2	18	-1	0	0	980	0	-1	8	504	4	21	0	291	-1	0	0	1	-1	2	-1
25034139	2	21	0	48	4	31	1	-1	71	0	470	67	4	235	-1	3	2015	2	-1	-1	-1
26495430	2	22	0	25	10	125	1	-1	6	571	55	14	3	131	-1	0	2014	1	-1	11	105
29204325	1	21	1	14	5	133	9	-1	10	683	410	105	3	136	-1	1	0	1	-1	4	43
29247043	1	19	1	0	3	169	0	-1	1	549	744	159	8	258	-1	1	0	2	-1	5	73
30526259	2	21	4	62	8	304	0	-1	14	1760	1688	56	11	149	-1	0	2015	3	-1	31	32
31439986	2	-1	0	0	11	11	1	-1	8	0	26	122	3	295	-1	3	2015	1	-1	30	61
33567214	1	-1	1	0	5	192	1	-1	9	0	56	129	1	150	-1	0	0	0	-1	-1	-1
34396519	1	-1	0	54	6	1031	0	-1	1	804	58	44	3	95	-1	2	0	0	-1	-1	-1
34566337	2	-1	5	3	5	379	0	-1	14	398	207	90	3	220	-1	7	2009	4	-1	8	21
37678534	2	-1	1	0	4	274	0	-1	3	767	15	8	4	238	-1	4	0	2	-1	0	172
38171223	1	-1	0	1	0	34	1	-1	5	401	3	4	0	111	-1	2	2014	5	-1	-1	-1
38478944	2	-1	0	0	9	266	0	-1	27	447	116	39	2	208	-1	0	2015	1	-1	17	56
39736191	2	18	0	27	4	31	2	-1	6	246	32	23	0	144	-1	4	2017	4	-1	2	10
39736477	2	24	0	0	0	1	0	-1	6	33	7	10	1	131	-1	4	1993	5	-1	0	67
39924527	2	20	0	15	10	235	0	-1	26	407	101	29	3	206	-1	6	2015	3	-1	10	-1
40058228	2	-1	1	142	6	22	0	-1	22	146	7	39	0	256	-1	4	2015	5	-1	0	17
40476645	1	-1	0	17	8	347	32	-1	11	485	57	376	2	454	-1	5	2015	0	-1	64	-1
40753512	2	-1	1	0	2	14	0	-1	14	150	48	26	4	126	-1	1	2015	3	-1	4	24
41505172	1	-1	1	0	6	1	0	-1	26	109	89	44	3	198	-1	3	2015	4	-1	7	56
42263296	1	-1	-1	0	15	64	0	-1	13	567	71	25	2	100	-1	2	0	3	-1	-1	-1
42288189	2	19	0	0	5	0	1	-1	12	218	72	107	5	198	-1	6	0	3	-1	0	35
43682534	1	21	0	72	16	46	0	-1	1	480	1446	89	19	318	-1	3	2014	1	-1	3	178
43719689	2	-1	0	0	5	73	0	-1	5	164	6	80	0	142	-1	3	0	2	-1	3	-1
47543465	1	-1	-1	0	4	32	0	-1	14	0	76	96	2	95	-1	9	0	3	-1	-1	-1
50088078	2	20	7	0	7	39	1	-1	31	190	19	71	1	138	-1	1	2015	1	-1	4	34
50099874	2	21	7	9	5	61	0	-1	0	110	676	144	9	300	-1	4	2017	2	-1	-1	-1
51314698	2	24	4	17	6	23	0	-1	10	160	16	10	0	176	-1	2	2012	5	-1	24	33
55756615	1	21	0	0	12	7	1	-1	12	0	203	85	4	228	-1	2	2014	1	-1	-1	-1
60076318	2	-1	0	121	7	110	3	-1	15	455	569	13	7	207	-1	9	0	5	-1	14	-1
62057290	1	20	-1	11	7	23	5	-1	7	415	385	117	6	127	-1	9	0	2	-1	-1	110
65582247	1	-1	0	30	11	22	2	-1	4	233	324	69	5	247	-1	9	0	2	-1	5	85
67868648	2	-1	1	0	8	43	0	-1	13	734	16	50	0	195	-1	30	2013	4	-1	2	-1
71366084	2	22	0	46	0	63	0	-1	10	323	29	69	0	348	-1	2	2014	1	-1	25	28
82247966	2	-1	0	0	2	0	0	-1	11	0	3	9	0	131	-1	2	0	5	-1	0	-1
83266696	2	-1	0	74	10	1	0	-1	20	0	13	1	1	43	-1	1	2015	4	-1	7	16
86093411	2	-1	1	0	4	99	2	-1	19	470	48	24	2	171	-1	13	2015	3	-1	5	72
86220855	2	-1	0	0	5	6	0	-1	19	125	23	27	0	306	-1	18	2016	4	-1	2	52
87568666	2	21	7	0	13	3	0	-1	13	66	23	104	1	251	-1	0	2015	-1	-1	2	10
88594620	2	21	5	0	12	38	0	-1	11	0	12	4	0	89	-1	0	2015	5	-1	-1	46
94165055	2	20	2	28	5	278	1	-1	10	713	762	92	10	176	-1	3	2015	1	-1	6	115
94522153	2	-1	0	0	7	93	0	-1	14	2786	12	14	3	96	-1	6	2015	5	-1	0	36
94810925	2	24	-1	56	15	12	4	-1	8	70	19	0	2	140	-1	3	0	5	-1	13	11
104217486	2	20	0	0	3	2	0	-1	17	0	39	1	1	136	-1	3	0	2	-1	0	24
123441356	2	-1	4	15	8	129	1	-1	7	663	217	15	3	73	-1	3	0	0	-1	0	-1
136682822	2	19	0	0	5	181	0	-1	9	692	3	9	0	286	-1	17	0	4	-1	0	76
145720593	2	-1	0	38	2	10	1	-1	5	3	16	3	1	43	-1	0	0	5	-1	0	6
157280613	2	-1	0	0	5	4	0	-1	12	191	17	53	1	386	-1	4	0	3	-1	0	-1
162804279	1	20	0	0	10	186	0	-1	6	879	34	32	1	165	-1	2	0	1	-1	-1	43
180844088	2	23	0	0	12	7	0	-1	10	5	10	12	0	250	-1	8	2013	3	-1	0	15
181613358	2	24	2	0	12	17	0	-1	10	177	76	6	2	217	-1	10	2011	4	-1	0	29
200144331	1	20	1	0	10	17	0	-1	9	91	74	79	1	118	-1	2	2016	2	-1	-1	-1
203889410	2	21	0	31	13	26	0	-1	2	94	88	0	3	76	-1	1	0	0	-1	0	30
228003707	2	-1	0	0	0	0	0	-1	1	9	0	0	0	3	-1	0	0	-1	-1	0	2
104031	1	23	7	107	12	50	6	1	8	230	1188	85	19	208	27	1	2013	2	290	14	-1
556215	1	-1	4	0	7	63	0	3	13	6	10	44	0	289	1	7	2000	5	101	48	134
669195	1	-1	0	106	10	123	1	0	11	313	296	92	4	159	11	3	0	4	95	17	-1
693549	2	-1	0	0	0	0	0	0	11	0	0	7	0	186	1	0	2015	-1	-1	-1	-1
967739	2	23	0	0	13	642	9	0	18	1017	846	36	9	607	13	2	0	2	121	103	-1
1012304	1	24	4	0	13	109	8	0	9	0	2478	63	32	286	0	5	2005	2	-1	23	78
1030117	1	-1	0	20	8	297	24	1	18	580	233	141	5	228	66	0	0	0	157	19	-1
1101892	1	24	4	0	3	8	0	0	15	0	475	15	25	388	2	9	1981	2	118	10	18
1216446	2	-1	0	0	6	217	1	4	23	1840	689	0	7	796	13	11	2015	2	-1	1	40
